mz,rt,X300_500_Neg_JeansA.mzXML,X300_500_Neg_JeansB.mzXML,X300_500_Neg_JeansC.mzXML,X300_500_Neg_JeansD.mzXML,X300_500_Neg_JeansDx.mzXML,X300_500_Neg_JeansE.mzXML,X300_500_Neg_JeansF.mzXML,X300_500_Neg_JeansG.mzXML,X300_500_Neg_JeansGx.mzXML,SampleID,formula.pred,isoscore,mserror,ms1score,SMILES,DbID,Adducts,neutralscore,ionmodescore,adductscore,MS2score,allscore,,460,rows
412.0964762,5.5355,76275.91406,49394.24609,174171.5313,66142.44531,62133.07422,58498.84375,54866.3125,30762.70703,69138.66406,3,C26H12N4O2;C26H12N4O2;C16H26Cl3N3O3;C20H21N3O6S;C20H19N3O5S,-4.41136374112066;-4.41136374112066;-4.48303307942029;-4.40859543678808;-4.40859543678808,0.00995033085316809;0.00995033085316809;0.00995033085316809;-4.49143598792096;-4.5410872946203,-4.4014134102675;-4.4014134102675;-4.47308274856712;-8.90003142470904;-8.94968273140837,O=C1n2c3ccccc3nc2c4ccc5c6nc7ccccc7n6C(=O)c8ccc1c4c58;O=C1n2c3ccccc3nc2c4ccc5c6nc7ccccc7n6C(=O)c8ccc1c4c58;ClC(C(N1CCOCC1)N2CCOCC2)C(N3CCOCC3)=C(Cl)Cl;N.CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](O)(=O)=O;CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3oc4ccc(cc4n3)[S](N)(=O)=O,11077;13619;37005;27604;26351,[M]-;[M]-;[M-H]-;[M-H-H2O]-;[M-H]-,0;0;0;0;0,0;0;-0.5;0;-0.5,0.5;0.5;1;0;1,0;0;0;0;0,0;0;0;0;0,,,
411.2427063,7.31115,172630.0781,135080.7656,1029746.5,421058.3125,62334.03516,100,83848.61719,115504.7188,42673.65234,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
413.078776,5.071816667,269212.4688,288453.4688,396479.25,268275.3125,275254.6563,271195.6563,219679.4688,321939.2188,284141.1875,3,C17H19ClN4O4,-0.221713159,0.009950331,-1.211762828,Cc1cc(ccc1N=Nc2ccc(cc2Cl)[N+]([O-])=O)N(CCO)CCO,11041,[M+Cl]-,0,0,0,0,-1.211762828,,,
413.2373657,7.31115,22720.34766,17172.85742,159454.375,78618.17188,13512.36426,100,12142.37207,26152.3125,100,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
412.2458191,7.31115,15767.91016,16977.42188,131004.4453,38150.79297,4450.632813,100,11124.82031,11286.40039,6212.809082,3,C20H35N3O6,-4.603927873,-2.840482679,-7.444410552,CCCCCCC[C+]1N(CCN(CCC(O)=O)CCC(O)=O)CCN1CC([O-])=O,31209,[M-H]-,0,0,1,0,0,,,
414.0760803,5.12935,216900.6563,215867.7813,248095.9219,204119.2969,187693.1719,211958.4688,179276.5,205773.4375,209166.0625,3,C18H15N3O4S,-0.012276818,-2.753213521,-2.765490339,[O-][N+](=O)c1cc(ccc1Nc2ccccc2)[S](=O)(=O)Nc3ccccc3,11748,[M+CH2O2-H]-,0,0,0,0,-2.765490339,,,
415.0735575,5.12935,117426.2891,122767.0234,165236.3281,104184.4688,97498.46875,111212.1797,87601.21094,124544.5234,117402.6563,3,C20H17ClN4O2,-0.467474454,0.009950331,-0.457524124,CC1=C\C(C=CC1=O)=N/Nc2ccc(N\N=C/3C=CC(=O)C(=C3)C)c(Cl)c2,11701,[M+Cl]-,0,0,0,0,-0.457524124,,,
415.1386719,5.448883333,39617.02734,57570.95313,350812.625,105805.0859,20723.98047,100,22839.99023,34576.72266,30074.19531,3,C17H24N4O6;C24H19NO3,-0.0660940012615861;-0.483865850923715,0.00995033085316809;-4.31390691340558,-0.056143670408418;-4.7977727643293,O=C=NCCCCCCN1C(=O)OC(=O)N(CCCCCCN=C=O)C1=O;COC(=O)c1ccc(/C=C/c2ccc(cc2)c3oc4ccc(C)cc4n3)cc1,8512;12206,[M+Cl]-;[M+CH2O2-H]-,0;0,-0.5;0,0;0,0;0,0;-4.7977727643293,,,
415.2705485,5.09905,13913.61621,9175.967773,4735.267578,21648.25781,8602.435547,7277.246094,65782.92188,167950.9375,91856.89063,8,C22H42O8;C22H40O7,0.0078049994591151;0.0078049994591151,0.00995033085316809;-1.9614283259062,0.0177553303122832;-1.95362332644708,CCCCOCCOCCOC(=O)CCCCC(=O)OCCOCCOCCCC;CCCCCCCCCCCCOCCOCCOCCOC(=O)\C=C/C(O)=O,4137;29223,[M-H-H2O]-;[M-H]-,0;0,0;0,0;1,0;0,0.0177553303122832;-0.95362332644708,,,
415.3181559,6.4053,100,37348.45313,685861.0625,88980.48438,29088.10938,93118.41406,485840,977885.0625,435678.9063,8,C21H42N2O3;C23H46NO3P,0.00987433875432026;-0.484600941487805,-2.38842703253698;-3.18139672428531,-1.37855269378266;-3.99933099910645,[NH4+].CCCCCCCC/C=C/CCCCCCCC(=O)N(C)CC([O-])=O;CCCCCCCC/C=C/CCCCCCCCN[P]1(=O)OCC(C)(C)CO1,39548;38751,[M+CH2O2-H]-;[M-H]-,0.5;0,0;-0.5,1;0,0.915135395235463;0,0.936582701452803;0,,,
417.1559753,3.722483333,100,334367.2813,211677.0938,481934.2813,100,235001.8125,322643.0938,134126.0313,100,4,C22H26O8;C22H28O9;C21H24O6,0.0094433322902919;0.0094433322902919;0.0094433322902919,-2.52167172466185;-2.33131625832784;-3.15436797930503,-2.51222839237156;-2.32187292603755;-3.14492464701474,CCOC(=O)C(=Cc1ccc(cc1)C=C(C(=O)OCC)C(=O)OCC)C(=O)OCC;CCC(CO)(CO)CO.O=C1OC(=O)C2CCCCC12.O=C3OC(=O)c4ccccc34;CC1(C)CC2(CC(C)(C)c3cc(O)c(O)c(O)c23)c4c(O)c(O)c(O)cc14,10768;19097;20271,[M-H]-;[M-H-H2O]-;[M+CH2O2-H]-,0;0;0,-0.5;0;0,1;0;0,0;0;0,0;-2.32187292603755;-3.14492464701474,,,
417.193339,6.6395,2606.599609,100,216491.1719,18768.71289,6020.15332,8998.917969,19236.63477,34285.07813,17933.91211,3,C15H35ClN4O8,-0.497200126,0.009950331,-0.820583128,N.NCCNCCN.OC=O.OC(=O)CCCCC(O)=O.ClCC1CO1.C=O,43201,[M-H-H2O]-,0,0,0,0,-0.820583128,,,
417.193339,6.6395,2606.599609,100,216491.1719,18768.71289,6020.15332,8998.917969,19236.63477,34285.07813,17933.91211,3,C15H35ClN4O8,-0.497200126,0.009950331,-0.487249795,N.NCCNCCN.OC=O.OC(=O)CCCCC(O)=O.ClCC1CO1.C=O,43201,[M-H-H2O]-,0,0,0,0,-0.487249795,,,
417.2858988,5.331083333,100,11005.56445,15724.7373,14259.71094,100,100,90252.14063,195141.5469,60753.58203,8,C21H40O5;C21H40O5;C22H42O7;C28H36N2O;C28H36N2O,0.00795033375825468;0.00795033375825468;0.00795033375825468;-0.485203176897217;-0.485203176897217,0.00995033085316809;0.00995033085316809;0.00995033085316809;-4.4965198241056;-4.4965198241056,0.0179006646114228;0.0179006646114228;0.0179006646114228;-4.98172300100282;-4.98172300100282,CCCCCCC(O)C/C=C/CCCCCCCC(=O)OCC(O)CO;CCCCCC[C@@H](O)C\C=C/CCCCCCCC(=O)OCC(O)CO;CCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCC;CCCCCCCCCCCCc1ccc(N\N=C2\C(=O)C=Cc3ccccc23)cc1;C[C@@H](CCCC(C)(C)O)CC(n1cc(C)c2ccccc12)n3cc(C)c4ccccc34,4128;7196;37273;26126;36379,[M+CH2O2-H]-;[M+CH2O2-H]-;[M-H]-;[M]-;[M]-,0;0;0;0;0,0;0;-0.5;0;0,0;0;1;0.5;0.5,0;0;0;0;0,0.0179006646114228;0.0179006646114228;0;-4.48172300100282;-4.48172300100282,,,
417.0867004,5.448883333,12632.39941,27424.40234,203047.8906,61356.05078,12292.13281,100,9067.399414,12848.9834,11749.21582,3,C19H22N4O4S2,-1.975649193,-2.479438415,-4.455087608,CO[S]([O-])(=O)=O.CN(Cc1ccccc1)c2ccc(cc2)N=Nc3scc[n+]3C,12428,[M-H-H2O]-,0,0,0,0,0,,,
417.0867004,5.448883333,16908.74805,27424.40234,203047.8906,61356.05078,12292.13281,100,9067.399414,12848.9834,11749.21582,3,C19H22N4O4S2,-1.975649193,-2.479438415,-4.455087608,CO[S]([O-])(=O)=O.CN(Cc1ccccc1)c2ccc(cc2)N=Nc3scc[n+]3C,12428,[M-H-H2O]-,0,0,0,0,0,,,
421.1361389,8.428766667,21237.55078,88785.71094,6034.89502,9505.049805,6918.473145,100,122574.6328,102659.4063,44949.64844,7,C23H20N2O6;C17H20N4O6,-0.488454320468218;-0.00138679480371576,0.00995033085316809;0.00995033085316809,-0.47850398961505;0.00856353604945233,[O-]C(=O)CC[n+]1c(CC=Cc2oc3ccccc3[n+]2CCC([O-])=O)oc4ccccc14;Cc1cc2N=C3C(=O)NC(=O)N=C3N(CC(O)C(O)C(O)CO)c2cc1C,24128;1269,[M]-;[M+CH2O2-H]-,0;0,0;0,0.5;0,0;0,0.02149601038495;0.00856353604945233,,,
421.1879883,6.028833333,137494.0781,181877.9219,2104523,152051.0781,193615.125,146019.9375,659317.5625,261451.2656,275919.0625,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
421.2266744,6.17305,14431.59473,28974.52539,604551.75,49298.45313,15526.18359,28831.77734,531503.0625,229969.3906,74491.78906,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
421.2812093,5.682983333,10989.11816,18174.16992,21276.64063,31839.8418,41002.63281,68126.64063,31608122,27736490,29589758,7,C21H44O9,0.009306413,-2.599448617,-2.590142204,CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O,29890,[M-H-H2O]-,0,0,0,0,-2.590142204,,,
421.2811076,5.68805,100,100,100,100,6224.111816,7134.845215,3405150.25,4380432,3511049,8,C21H44O9,0.009210256,0.009950331,0.019160587,CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O,29890,[M-H-H2O]-,0,0,0,0,0.019160587,,,
421.1880188,6.028833333,24974.43164,35411.63281,437133.7813,28056.23633,40568.48828,27186.42773,121032.7578,51254.43359,54600.16797,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
422.2297567,6.17305,3308.361816,4019.790283,130776.3906,9732.943359,2919.57373,5619.047363,121368.1016,54823.93359,20489.21094,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
422.2846476,5.682983333,100,5947.412109,100,8302.904297,6954.01416,9177.0625,7397565,6599728.5,7194298.5,7,C31H39NO;C21H44O9,-4.59469550831696;0.00854311101391618,-3.94802520721546;-3.34985854334921,-8.54272071553241;-3.3413154323353,CCc1ccccc1C=C.CN(C)CO.C=Cc2ccccc2.C=Cc3ccccc3C=C;CCC(CO)(CO)CO.CC(C)(CO)CO.OC(=O)CCCCCCCCC(O)=O,35643;29890,[M-H-H2O]-;[M-H-H2O]-,0;0,0;0,0;0,0;0,0;-3.3413154323353,,,
423.1154887,6.376466667,19223.70898,17409.38477,127426.8359,43152.07031,12906.38574,6932.827148,10201.5293,22747.29102,13877.91895,3,C28H20O2,-0.049978892,0.009950331,-1.040028561,O=C1c2ccccc2C(=O)c3cc(Cc4ccc(Cc5ccccc5)cc4)ccc13,39851,[M+Cl]-,0,-0.5,0,0,0,,,
423.8147176,0.66668,113704.2422,111416.2266,121185.1719,111306.2734,111816.5234,11875.59082,111282.8125,119047.7656,116642.7422,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
425.1097616,6.1154,151770.0469,104943.3281,1150604,93674.57813,109325.0938,96837.98438,162604.1094,165995.2031,99478.55469,3,C30H18O4;C19H24O12,-0.535493947922981;0.00717855400159516,0.00995033085316809;-4.50611816660148,-1.52554361706981;-5.49893961259988,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1c4c(C)ccc5C(=O)c6ccccc6C(=O)c45;OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23,3715;1162,[M-H-H2O]-;[M-H-H2O]-,0;0,0;0,0;0,1;0.56709272097777,-0.52554361706981;-4.93184689162211,,,
425.1097616,6.1154,151770.0469,104943.3281,335736.625,93674.57813,109325.0938,95096.70313,162604.1094,165995.2031,99478.55469,3,C30H18O4;C19H24O12,-0.535493947922981;0.00717855400159516,0.00995033085316809;-4.50611816660148,-1.52554361706981;-5.49893961259988,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1c4c(C)ccc5C(=O)c6ccccc6C(=O)c45;OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23,3715;1162,[M-H-H2O]-;[M-H-H2O]-,0;0,0;0,0;0,1;0.592085395801188,-0.52554361706981;-4.90685421679869,,,
425.2584839,8.750083333,2600514,1846433,9760446,4702477,1310025.625,494853.9375,5408356.5,5410564.5,2394833.5,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
426.1124268,6.1154,24078.20313,30722.38086,126351.1641,23307.02539,24521.42383,32663.14453,45951.24609,45199.67578,33724.625,3,C19H24O12;C18H20O9,-0.0264904347699819;-0.0264904347699819,0.00995033085316809;0.00995033085316809,-1.01654010391681;-1.01654010391681,OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23;CC(O)COCC(C)O.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23,21123;17893,[M-H-H2O]-;[M+CH2O2-H]-,0;0,0;0,0;0,0.568010347735351;0,-0.448529756181459;-1.01654010391681,,,
425.1097412,6.1154,43166.19922,30722.38086,292153.7813,23307.02539,24521.42383,32663.14453,45951.24609,28250.59961,33724.625,3,C30H18O4;C19H24O12,-0.535493947922981;0.00717855400159516,0.00995033085316809;-4.46923418107825,-1.52554361706981;-5.46205562707665,Cc1ccc2C(=O)c3ccccc3C(=O)c2c1c4c(C)ccc5C(=O)c6ccccc6C(=O)c45;OCCOCCO.OCC(O)CO.O=C1OC(=O)C=C1.O=C2OC(=O)c3ccccc23,3715;1162,[M-H-H2O]-;[M-H-H2O]-,0;0,0;0,0;0,1;0.592085395801188,-0.52554361706981;-4.86997023127546,,,
425.2584534,8.750083333,562898.625,431063,2250644,1092870.5,304111.8125,105504.7109,1182023.125,1235931.375,513297,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
425.0942688,5.448883333,10637.89258,18648.99023,123686.3516,28630.87305,7257.748047,16296.62598,7857.299316,18107.42773,7920.705566,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
427.1796163,6.853783333,20502.84961,12175.5332,100,3874.01001,4817.616211,5469.898926,477985.25,986601.3125,280314.4688,8,C23H27ClN2O,-0.045474795,0.009950331,-0.902191131,[Cl-].COc1ccc2N(CCCc2c1)C=CC3=[N+](C)c4ccccc4C3(C)C,16135,[M+CH2O2-H]-,0,0,0,0,-0.902191131,,,
427.2535604,8.750083333,81210.85938,53723.875,305685.5313,157856.25,47506.625,14550.5625,179933.8594,167823.9688,84105.73438,3,C22H37NO7;C21H46BrN,-4.60517018595546;-4.60517018582964,-2.37568376074496;-3.56827642084458,-7.48085394670041;-9.17344660667422,CCC(CO)(COC(=O)CCCCCN)COC(=O)C1C2CC(C)C(C2)C1C(O)=O;[Br-].CCCCCCCCCCCCCCCCCC[N+](C)(C)C,35982;6770,[M-H]-;[M+Cl]-,0;0,0;-0.5,1;0,0;0,0;0,,,
426.2616577,8.750083333,73411.3125,45242.25781,274722.1563,109384.2656,30972.5293,13558.31836,140451.5469,135627,63550.76953,3,C18H44Cl2N2O4;C23H38O7,-0.807609418974084;-4.5970961146413,-4.52818535748578;-3.90520480064024,-5.33579477645987;-8.50230091528154,[Cl].[Cl].[H].[H].C[N+](C)(C)CC(O)COCCCCCCOCC(O)C[N+](C)(C)C;CCC(C)CC(C)(C)C.OCCOCCOCCO.O=C1OC(=O)c2ccccc12,23950;41632,[M]-;[M]-,0;0,0;0,0.5;0.5,0;0,0;0,,,
428.0805155,5.12935,45603.86719,57063.78125,106903.3828,59566.61328,44727.59766,56317.09766,33568.41406,42120.10938,56197.80859,3,C15H18ClN5O3S,-0.072618286,-2.381554288,-2.454172573,CCN(CC(O)CCl)c1ccc(N=Nc2sc(cn2)[N+]([O-])=O)c(C)c1,34329,[M+CH2O2-H]-,0,0,0,0,-2.454172573,,,
429.1541036,6.368833333,62507.49219,71522.25,163352.1094,87997.57031,36860.95313,24508.02148,167289.1563,162053.4688,116088.2109,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
429.2860107,6.7869,12841.91406,9091.180664,100,3598.456055,2789.860107,4295.688477,260390.4375,193786.1406,60906.12109,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
433.0608215,5.208633333,101847.3516,65725.92969,89311.92969,63337.92578,85968.66406,27154.18945,83538.95313,85859.78906,97135.38281,1,C18H14ClN5O6,-0.504592018,0.009950331,-0.494641687,COc1ccc(N=NC2C(=O)N(C)C(=O)N(C2=O)c3cccc(Cl)c3)c(c1)[N+]([O-])=O,10740,[M]-,0,0,0.5,0,0.005358313,,,
433.1279806,5.273683333,118516.3359,110703.6875,258450.1563,89517.21875,99894.32813,94347.67188,119960.3047,98933.33594,103532.25,3,C22H24ClN3O2,-0.702064258,-2.718511259,-3.420575517,[Cl-].CCN(CC)c1ccc2C=C(C(=O)Oc2c1)c3n(C)c4ccccc4[n+]3C,19290,[M+Cl]-,0,-0.5,0,0,0,,,
433.3324687,8.135416667,6872.203613,11171.36816,100,5297.384766,4238.634277,4607.541504,649319.9375,302506.4375,75987.57031,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
435.2035929,6.756616667,59824.30859,47456.64063,368878.9063,120690.1016,29431.23438,100,17389.9707,38166.36719,18922.09961,3,C29H26N2O2;C18H32N10S2;C15H35ClN4O8,-0.483738810364651;NA;-0.496944815792477,0.00995033085316809;0.00995033085316809;-2.72718308392164,-1.47378847951148;-1.47378847951148;-3.42412789971411,COc1ccc(cc1)C(=C\C=N\N(c2ccccc2)c3ccccc3)c4ccc(OC)cc4;CCNc1nc(SSc2nc(NCC)nc(n2)N(CC)CC)nc(n1)N(CC)CC;N.NCCNCCN.OC=O.OC(=O)CCCCC(O)=O.ClCC1CO1.C=O,44680;17087;43201,[M]-;[M-H-H2O]-;[M-H]-,0;0;0,0;0;0,0.5;0;1,1;0;0,0.02621152048852;-1.47378847951148;-2.42412789971411,,,
436.9703267,7.320333333,100,100,100,100,100,100,117621.3438,43096.85938,9672.679688,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
437.0710653,5.273683333,41984.49609,46245.77344,112036.8984,38148.30078,40669.42188,46500.03516,45304.55469,47786.96484,40746.41797,3,C13H30Cl4N2O3,-0.723617718,-3.92349622,-5.647113938,[Cl-].[Cl-].C[N+](C)(CC(O)CCl)CC(O)C[N+](C)(C)CC(O)CCl,21078,[M+Cl]-,0,0,0,0,0,,,
437.1307882,7.369383333,74847.04688,66324.45313,370573.875,111506.875,46457.22656,21762.89453,116966.4766,114798.625,96668.64844,3,C22H21ClN6O2,-0.580164645,0.009950331,-1.570214314,[Cl-].CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3ccc(cc3C#N)[N+]([O-])=O,16653,[M-H]-,0,0,1,0,-0.570214314,,,
437.258016,10.50796667,100,5361.695313,186144.3281,345059.0313,61970.89453,4706.658203,41497.64063,28775.45898,10939.22461,4,0,0,0,0,0,0,0,0,0,0,0,0,,,
438.1334229,7.253016667,21130.29492,14715.82715,104619.9531,25069.26563,7650.529297,100,29908.00586,26564.75586,35183.29297,3,C20H23ClN2O4,-0.517383399,0.009950331,-0.507433068,C[NH+](C)CCC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)\C=C/C([O-])=O,735,[M+CH2O2-H]-,0,0,0,0,-0.507433068,,,
436.9701538,7.320333333,100,100,100,100,100,100,206028.5781,99811.40625,41729.14844,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
437.1307983,7.31115,121092.9609,49307.79297,430479.5313,31358.98438,22499.73438,124964.25,104209.6641,88306.08594,54678.01172,3,C22H21ClN6O2,-0.589212921,0.009950331,-0.57926259,[Cl-].CCN(CC[n+]1ccccc1)c2ccc(cc2)N=Nc3ccc(cc3C#N)[N+]([O-])=O,16653,[M-H]-,0,0,1,0,0.42073741,,,
439.2160034,6.745783333,46302.96875,59476.31641,100,81124.17969,53732.37109,150658.0938,65460.85547,71458.35938,53821.62891,6,C20H36ClNO7,-0.507848245,0.009950331,-0.497897914,[Cl-].CCOC(=O)C=C.COC(=O)C(C)=C.CC(=C)C(=O)OCC(O)C[N+](C)(C)C,25763,[M]-,0,0,0.5,0,0.002102086,,,
439.2736918,9.6349,704594.75,314205.9063,554463,141529.4688,798724.625,11273.87988,1474788.375,251547.5469,1339434.25,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
439.274231,10.22488333,4280301,2152802,31850160,3633859.5,798724.625,12965.19336,1474788.375,3065132.5,1339434.25,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
439.379425,7.87395,47892.66016,88846.02344,69137.40625,113438.2031,39103.73047,57920.14453,167390.8594,140044.4844,71062.40625,7,C26H50O2;C26H50O2;C26H50O2;C27H52O4;C27H52O4;C27H52O4;C27H52O4,0.00845301012589032;0.00845301012589032;0.00845301012589032;0.00845301012589032;0.00845301012589032;0.00845301012589032;0.00845301012589032,0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809;0.00995033085316809,0.0184033409790584;0.0184033409790584;0.0184033409790584;0.0184033409790584;0.0184033409790584;0.0184033409790584;0.0184033409790584,CCCCCCCC\C=C/CCCCCCCC(=O)OCC(CC)CCCC;CCCCCCCC\C=C/CCCCCCCC(=O)OCCCCCC(C)C;CCCCCCCCOC(=O)CCCCCCC\C=C/CCCCCCCC;CCCCCCCCCCOC(=O)C(C)C(C)CC(C)C(=O)OCCCCCCCC;CCCCCCCCCCOC(=O)C(C)(C)C[C@H](C)CC(=O)OCCCCCCCC;CCCCCCCCCCOC(=O)C[C@H](C)CC(C)(C)C(=O)OCCCCCCCC;CCCCCCCCCCOC(=O)C(C)CC(C)(C)CC(=O)OCCCCCCCC,17968;18197;20326;14496;20550;21990;26712,[M+CH2O2-H]-;[M+CH2O2-H]-;[M+CH2O2-H]-;[M-H]-;[M-H]-;[M-H]-;[M-H]-,0;0;0;0;0;0;0,0;0;0;-0.5;-0.5;-0.5;-0.5,0;0;0;1;1;1;1,0;0;0;0;0;0;0,0.0184033409790584;0.0184033409790584;0.0184033409790584;0;0;0;0,,,
440.127594,7.31115,36010.78125,15687.26758,132228.0938,10027.25684,6648.760742,42510.95703,26312.1543,24353.50781,13001.13867,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
439.2741699,10.1955,988051.75,467205.2188,2062048.125,816623.3125,174398.9531,100,325255.4688,660693.5625,311941.375,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
439.2741699,10.1955,150952.6094,58881.87109,7611455.5,75797.82031,15986.50879,100,39645.70703,74808.79688,37233.23828,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
438.9674988,7.320333333,100,100,100,100,100,100,229263.7188,121242.6875,34016.20703,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
441.2531026,6.376466667,753570,548871.125,5970027,553727.1875,491045.9063,488223.4063,2843692,697312.25,562010.875,3,C19H40O6S,0.009515827,0.009950331,0.019466158,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O,40161,[M+CH2O2-H]-,0,0,0,0,0.019466158,,,
439.2741699,10.1955,153882.6094,69538.21875,1066280.625,114981.4609,28900.87695,100,43613.21094,100357.9297,45885.59766,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
440.2776184,10.22488333,108240.4922,60527.78906,798229.125,84027.50781,19336.45117,100,35249.76172,85852.10938,34003.38281,3,0,0,0,0,0,0,0,0,0,0,0,0,,,
441.2531738,6.405466667,169077.5156,125970.8672,1378898.375,118792.6094,113421.1094,109651.5859,657946.8125,148743.7813,130942.5469,3,C19H40O6S,0.008591598,-2.100521083,-2.091929484,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O,40161,[M+CH2O2-H]-,0,0,0,0,-2.091929484,,,
440.9644775,7.320333333,100,100,100,100,100,100,111423.3125,51031.01953,7823.77832,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
443.1700439,6.932283333,42807.34766,35824.9375,105223.1563,29310.83594,8122.384766,100,29639.5,38365.52734,26857.89258,3,C27H27NO6;C26H23NO3,-0.48452843862129;-0.48452843862129,-3.8449044319652;-4.40596766820244,-4.32943287058649;-4.89049610682373,CCN(CC)c1ccc(cc1)C(/c2cc(C)c(O)c(c2)C(O)=O)=C3\C=C(C)C(=O)C(=C3)C(O)=O;Oc1ccc(Nc2ccc(cc2)C3CCCCC3)c4C(=O)c5ccccc5C(=O)c14,13119;24099,[M-H-H2O]-;[M+CH2O2-H]-,0;0,0;0,0;0,0;0,-4.32943287058649;-4.89049610682373,,,
443.2483927,6.376466667,26964.03711,19645.34766,211786.5781,18321.96875,19458.9668,18182.68164,89784.58594,22625.25,20641.86914,3,C21H35NO6;C21H35NO6,-4.60517017567813;-4.60517017567813,-1.94661420237903;-1.94661420237903,-7.55178437805716;-7.55178437805716,C/C=C/C1C(C(=O)OC1=O)C(/C=C/C)=C(C)\C=C\C.CC(O)CN.OCCO;CCCCOC(=O)C(C)=C.COC(=O)C(C)=C.CC(=C)C(=O)OCCN1CC1,8836;23439,[M+CH2O2-H]-;[M+CH2O2-H]-,0;0,0;0,0;0,0;0,0;0,,,
442.2562866,6.405466667,17370.35742,15585.15527,143128.8281,16766.57227,9416.380859,12404.3125,73058.60938,20001.45898,12631.80078,3,C19H40O6S,0.004839261,0.009950331,0.014789592,CSC[C@@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)OC[C@H](C)O,40161,[M+CH2O2-H]-,0,0,0,0,0.014789592,,,
443.3016663,7.436316667,14037.93652,11680.11035,100,7805.697266,100,6308.989746,210827.5625,190273.3906,86642.19531,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
445.1490885,5.742,26211.84766,62620.05859,104219.6719,71953.03125,50656.16406,37283.04688,142521.9688,47406.82813,68891.92969,7,0,0,0,0,0,0,0,0,0,0,0,0,,,
447.1437073,5.649983333,285907.125,223975.4219,228012.6719,257591.1563,204325.4063,241280.2969,275447.375,175520.3281,268601.125,1,C20H23ClN4O3,-0.069306987,0.009950331,-0.059356656,[Cl-].COc1ccc(CNN=CC2=[N+](C)c3ccc(cc3C2(C)C)[N+]([O-])=O)cc1,37719,[M+CH2O2-H]-,0,0,0,0,-0.059356656,,,
447.1664124,4.2523,3785.193115,984397.8125,465271.9688,864144.125,4275.637207,655195,560849.3125,441608.4063,100,2,C22H26O7;C27H29ClN2O3,0.00918429874578093;-0.526780871852969,0.00995033085316809;-2.48439853565811,0.019134629598949;-3.01117940751108,CC1CO1.CC(C)(c2ccc(O)cc2)c3ccc(O)cc3.OC(=O)\C=C/C(O)=O;[Cl-].CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(c2cc1C)c4ccccc4C(=O)OC,21945;7555,[M+CH2O2-H]-;[M-H-H2O]-,0;0,0;0,0;0,0;0,0.019134629598949;-3.01117940751108,,,
