mz10ppm,matches10ppm,mz5ppm,matches5ppm,mz1ppm,matches1ppm
402.0906677,6,402.0906677,4,402.0906677,0
402.0910645,6,402.0910645,4,402.0910645,0
402.0910645,6,402.0910645,4,402.0910645,0
402.1212158,9,402.1212158,5,402.1212158,0
402.1212158,9,402.1212158,5,402.1212158,0
402.1212158,9,402.1212158,5,402.1212158,0
402.1212158,9,402.1212158,5,402.1212158,0
402.1212158,9,402.1212158,5,402.1212158,0
402.1213379,9,402.1213379,3,402.1213379,0
402.1213379,9,402.1213379,3,402.1213379,0
402.1216125,10,402.1216125,3,402.1216125,0
402.1280314,11,402.1280314,7,402.1280314,1
402.164093,9,402.164093,4,402.164093,4
402.1768494,8,402.1768494,8,402.1768494,3
402.1769816,8,402.1769816,5,402.1769816,3
402.1812642,6,402.1812642,4,402.1812642,0
402.1987,4,402.1987,3,402.1987,1
402.1987,4,402.1987,3,402.1987,1
402.1987,4,402.1987,3,402.1987,1
402.2106222,4,402.2106222,0,402.2106222,0
402.2229106,9,402.2229106,6,402.2229106,1
402.2229106,9,402.2229106,6,402.2229106,1
402.2266235,5,402.2266235,3,402.2266235,2
402.2267049,5,402.2267049,3,402.2267049,1
402.2313436,4,402.2313436,3,402.2313436,1
402.2313436,4,402.2313436,3,402.2313436,1
402.2314148,4,402.2314148,3,402.2314148,1
402.3716532,0,402.3716532,0,402.3716532,0
402.3717346,0,402.3717346,0,402.3717346,0
402.9808757,2,402.9808757,0,402.9808757,0
402.9909363,3,402.9909363,2,402.9909363,0
402.9909363,3,402.9909363,2,402.9909363,0
403.0428975,7,403.0428975,1,403.0428975,0
403.0428975,7,403.0428975,1,403.0428975,0
403.0432739,9,403.0432739,1,403.0432739,0
403.0432739,9,403.0432739,1,403.0432739,0
403.1701558,13,403.1701558,7,403.1701558,4
403.1701558,13,403.1701558,7,403.1701558,4
403.1701558,13,403.1701558,7,403.1701558,4
403.1771851,8,403.1771851,2,403.1771851,0
403.1771851,8,403.1771851,2,403.1771851,0
403.1771851,8,403.1771851,2,403.1771851,0
403.1896261,4,403.1896261,1,403.1896261,1
403.1896261,4,403.1896261,1,403.1896261,1
403.2064311,6,403.2064311,1,403.2064311,0
403.2064311,6,403.2064311,1,403.2064311,0
403.2064311,6,403.2064311,1,403.2064311,0
403.2065125,5,403.2065125,1,403.2065125,0
403.2126261,5,403.2126261,3,403.2126261,1
403.2126261,5,403.2126261,3,403.2126261,1
403.2126261,5,403.2126261,3,403.2126261,1
403.2126668,5,403.2126668,3,403.2126668,1
403.2281901,4,403.2281901,3,403.2281901,0
403.2488607,6,403.2488607,5,403.2488607,1
403.2488607,6,403.2488607,5,403.2488607,1
403.2495728,6,403.2495728,6,403.2495728,2
403.2644246,7,403.2644246,3,403.2644246,1
403.2702433,10,403.2702433,4,403.2702433,3
403.285675,6,403.285675,4,403.285675,3
403.285675,6,403.285675,4,403.285675,3
403.3066203,8,403.3066203,6,403.3066203,6
403.3217163,2,403.3217163,1,403.3217163,1
403.3218384,2,403.3218384,1,403.3218384,1
403.3218384,2,403.3218384,1,403.3218384,1
403.3218384,2,403.3218384,1,403.3218384,1
403.3315938,12,403.3315938,0,403.3315938,0
403.3579508,0,403.3579508,0,403.3579508,0
403.3582357,0,403.3582357,0,403.3582357,0
403.3750102,0,403.3750102,0,403.3750102,0
403.9887594,6,403.9887594,3,403.9887594,0
403.9889933,6,403.9889933,3,403.9889933,0
404.0122884,1,404.0122884,1,404.0122884,0
404.0503235,9,404.0503235,5,404.0503235,3
404.0503235,9,404.0503235,5,404.0503235,3
404.0503235,9,404.0503235,5,404.0503235,3
404.0503235,9,404.0503235,5,404.0503235,3
404.0504557,9,404.0504557,5,404.0504557,2
404.0504557,9,404.0504557,5,404.0504557,2
404.0504557,9,404.0504557,5,404.0504557,2
404.0504557,9,404.0504557,5,404.0504557,2
404.0544637,3,404.0544637,2,404.0544637,0
404.0544637,3,404.0544637,2,404.0544637,0
404.1037903,11,404.1037903,4,404.1037903,1
404.1127014,9,404.1127014,5,404.1127014,0
404.1127014,9,404.1127014,5,404.1127014,0
404.1134135,8,404.1134135,5,404.1134135,1
404.1134135,8,404.1134135,5,404.1134135,1
404.1368103,12,404.1368103,7,404.1368103,5
404.1368103,12,404.1368103,7,404.1368103,5
404.136851,12,404.136851,7,404.136851,5
404.136851,12,404.136851,7,404.136851,5
404.136851,12,404.136851,7,404.136851,5
404.1491597,8,404.1491597,4,404.1491597,0
404.1775004,10,404.1775004,3,404.1775004,1
404.1775004,10,404.1775004,3,404.1775004,1
404.1775004,10,404.1775004,3,404.1775004,1
404.2124939,9,404.2124939,5,404.2124939,0
404.2124939,9,404.2124939,5,404.2124939,0
404.2385152,6,404.2385152,3,404.2385152,0
404.2775472,6,404.2775472,4,404.2775472,0
404.2775472,6,404.2775472,4,404.2775472,0
404.2778931,6,404.2778931,4,404.2778931,3
404.2780151,6,404.2780151,4,404.2780151,3
404.2783,6,404.2783,4,404.2783,3
404.2934469,8,404.2934469,8,404.2934469,6
404.2934469,8,404.2934469,8,404.2934469,6
404.3616231,0,404.3616231,0,404.3616231,0
404.6769918,1,404.6769918,1,404.6769918,0
404.6769918,1,404.6769918,1,404.6769918,0
404.6770325,1,404.6770325,1,404.6770325,0
404.9630025,2,404.9630025,1,404.9630025,0
404.9630025,2,404.9630025,1,404.9630025,0
404.9630127,2,404.9630127,1,404.9630127,0
404.9630127,2,404.9630127,1,404.9630127,0
404.9707235,2,404.9707235,1,404.9707235,1
404.9707235,2,404.9707235,1,404.9707235,1
404.9709167,1,404.9709167,1,404.9709167,0
404.9709167,1,404.9709167,1,404.9709167,0
404.9880676,1,404.9880676,0,404.9880676,0
404.9880676,1,404.9880676,0,404.9880676,0
404.9911601,4,404.9911601,1,404.9911601,0
404.9911601,4,404.9911601,1,404.9911601,0
404.9964905,10,404.9964905,4,404.9964905,2
404.9964905,10,404.9964905,4,404.9964905,2
404.9966431,11,404.9966431,4,404.9966431,1
404.9967143,11,404.9967143,4,404.9967143,1
405.0397339,3,405.0397339,1,405.0397339,0
405.0401611,3,405.0401611,1,405.0401611,0
405.0401611,3,405.0401611,1,405.0401611,0
405.040212,3,405.040212,1,405.040212,0
405.0537415,5,405.0537415,3,405.0537415,1
405.0710754,7,405.0710754,5,405.0710754,0
405.0710754,7,405.0710754,5,405.0710754,0
405.0713094,7,405.0713094,5,405.0713094,0
405.0977885,12,405.0977885,9,405.0977885,4
405.0977885,12,405.0977885,9,405.0977885,4
405.1073303,5,405.1073303,1,405.1073303,0
405.1192118,3,405.1192118,0,405.1192118,0
405.1192118,3,405.1192118,0,405.1192118,0
405.1554972,9,405.1554972,5,405.1554972,2
405.1554972,9,405.1554972,5,405.1554972,2
405.1554972,9,405.1554972,5,405.1554972,2
405.1725972,5,405.1725972,2,405.1725972,0
405.1857096,9,405.1857096,4,405.1857096,1
405.2141215,7,405.2141215,5,405.2141215,3
405.2220459,5,405.2220459,2,405.2220459,1
405.2221273,5,405.2221273,2,405.2221273,1
405.2221273,5,405.2221273,2,405.2221273,1
405.2221273,5,405.2221273,2,405.2221273,1
405.2435811,1,405.2435811,0,405.2435811,0
405.2435811,1,405.2435811,0,405.2435811,0
405.2435811,1,405.2435811,0,405.2435811,0
405.2646484,3,405.2646484,2,405.2646484,0
405.2646993,3,405.2646993,2,405.2646993,0
405.2647095,3,405.2647095,2,405.2647095,0
405.2647095,3,405.2647095,2,405.2647095,0
405.2649231,3,405.2649231,1,405.2649231,0
405.2653198,3,405.2653198,2,405.2653198,1
405.2794495,16,405.2794495,15,405.2794495,0
405.2993774,9,405.2993774,3,405.2993774,0
405.3013,3,405.3013,3,405.3013,3
405.3374736,5,405.3374736,3,405.3374736,2
405.3374736,5,405.3374736,3,405.3374736,2
405.3738708,1,405.3738708,1,405.3738708,1
405.3738708,1,405.3738708,1,405.3738708,1
405.3739726,1,405.3739726,1,405.3739726,1
405.3740743,1,405.3740743,1,405.3740743,1
405.9241028,2,405.9241028,1,405.9241028,1
405.9241028,2,405.9241028,1,405.9241028,1
405.9241333,2,405.9241333,1,405.9241333,1
405.9241333,2,405.9241333,1,405.9241333,1
405.9245504,2,405.9245504,1,405.9245504,0
405.9245504,2,405.9245504,1,405.9245504,0
405.9845479,4,405.9845479,4,405.9845479,0
405.9845479,4,405.9845479,4,405.9845479,0
406.0471802,7,406.0471802,4,406.0471802,1
406.0471802,7,406.0471802,4,406.0471802,1
406.0471802,7,406.0471802,4,406.0471802,1
406.0475464,7,406.0475464,5,406.0475464,1
406.0792542,4,406.0792542,4,406.0792542,1
406.0792542,4,406.0792542,4,406.0792542,1
406.0792542,4,406.0792542,4,406.0792542,1
406.1891378,11,406.1891378,5,406.1891378,1
406.216807,5,406.216807,3,406.216807,0
406.2253418,5,406.2253418,3,406.2253418,1
406.2253418,5,406.2253418,3,406.2253418,1
406.268219,2,406.268219,1,406.268219,0
406.268219,2,406.268219,1,406.268219,0
406.268219,2,406.268219,1,406.268219,0
406.2934875,5,406.2934875,3,406.2934875,1
406.2935588,5,406.2935588,3,406.2935588,1
406.2935588,5,406.2935588,3,406.2935588,1
406.3683472,0,406.3683472,0,406.3683472,0
406.8948873,5,406.8948873,2,406.8948873,0
406.894928,5,406.894928,2,406.894928,0
406.9232585,1,406.9232585,0,406.9232585,0
406.9278259,2,406.9278259,1,406.9278259,0
406.9687805,3,406.9687805,2,406.9687805,0
406.9849243,2,406.9849243,0,406.9849243,0
406.9911804,6,406.9911804,1,406.9911804,0
406.9911804,6,406.9911804,1,406.9911804,0
406.9920553,6,406.9920553,2,406.9920553,1
406.9920553,6,406.9920553,2,406.9920553,1
406.9923401,5,406.9923401,2,406.9923401,1
407.0031128,4,407.0031128,1,407.0031128,0
407.0031128,4,407.0031128,1,407.0031128,0
407.055542,8,407.055542,3,407.055542,1
407.055542,8,407.055542,3,407.055542,1
407.055542,8,407.055542,3,407.055542,1
407.0555725,8,407.0555725,3,407.0555725,1
407.0559285,7,407.0559285,3,407.0559285,1
407.0664266,8,407.0664266,5,407.0664266,0
407.0664266,8,407.0664266,5,407.0664266,0
407.0664266,8,407.0664266,5,407.0664266,0
407.1122945,9,407.1122945,5,407.1122945,0
407.1154073,6,407.1154073,4,407.1154073,0
407.1391602,7,407.1391602,4,407.1391602,1
407.1391602,7,407.1391602,4,407.1391602,1
407.2088013,11,407.2088013,6,407.2088013,1
407.2088013,11,407.2088013,6,407.2088013,1
407.2282511,7,407.2282511,6,407.2282511,2
407.2708435,2,407.2708435,2,407.2708435,0
407.2807109,4,407.2807109,3,407.2807109,1
407.2956136,6,407.2956136,3,407.2956136,0
407.2956238,6,407.2956238,3,407.2956238,0
407.2956645,6,407.2956645,3,407.2956645,0
407.2957153,6,407.2957153,3,407.2957153,0
407.2957153,6,407.2957153,3,407.2957153,0
407.3156128,11,407.3156128,5,407.3156128,0
407.316335,11,407.316335,4,407.316335,2
407.3169556,5,407.3169556,4,407.3169556,3
407.3317057,4,407.3317057,2,407.3317057,0
407.3317057,4,407.3317057,2,407.3317057,0
407.3531596,5,407.3531596,5,407.3531596,5
407.3531596,5,407.3531596,5,407.3531596,5
407.3531596,5,407.3531596,5,407.3531596,5
407.3532715,5,407.3532715,5,407.3532715,5
407.3532715,5,407.3532715,5,407.3532715,5
407.3768107,0,407.3768107,0,407.3768107,0
407.3893229,0,407.3893229,0,407.3893229,0
407.3894145,0,407.3894145,0,407.3894145,0
407.3895569,0,407.3895569,0,407.3895569,0
407.3895569,0,407.3895569,0,407.3895569,0
407.3896179,0,407.3896179,0,407.3896179,0
407.3899028,0,407.3899028,0,407.3899028,0
407.4255066,0,407.4255066,0,407.4255066,0
407.9211121,1,407.9211121,1,407.9211121,1
407.9211121,1,407.9211121,1,407.9211121,1
407.9931742,1,407.9931742,0,407.9931742,0
408.0631714,6,408.0631714,2,408.0631714,1
408.0631714,6,408.0631714,2,408.0631714,1
408.0631714,6,408.0631714,2,408.0631714,1
408.0631714,6,408.0631714,2,408.0631714,1
408.063446,5,408.063446,2,408.063446,2
408.063446,5,408.063446,2,408.063446,2
408.063446,5,408.063446,2,408.063446,2
408.063446,5,408.063446,2,408.063446,2
408.063446,5,408.063446,2,408.063446,2
408.063446,5,408.063446,2,408.063446,2
408.063446,5,408.063446,2,408.063446,2
408.0635173,5,408.0635173,2,408.0635173,2
408.0766195,9,408.0766195,4,408.0766195,1
408.0785929,7,408.0785929,5,408.0785929,2
408.1783447,5,408.1783447,4,408.1783447,0
408.1801351,9,408.1801351,1,408.1801351,0
408.1802673,9,408.1802673,1,408.1802673,0
408.2176107,4,408.2176107,1,408.2176107,0
408.2744446,4,408.2744446,4,408.2744446,0
408.2751973,5,408.2751973,4,408.2751973,2
408.2751973,5,408.2751973,4,408.2751973,2
408.2990316,7,408.2990316,4,408.2990316,0
408.2990723,7,408.2990723,4,408.2990723,0
408.2990723,7,408.2990723,4,408.2990723,0
408.3024089,5,408.3024089,2,408.3024089,1
408.3566284,5,408.3566284,5,408.3566284,5
408.3838196,0,408.3838196,0,408.3838196,0
408.3838196,0,408.3838196,0,408.3838196,0
408.672699,1,408.672699,1,408.672699,0
408.6727905,1,408.6727905,1,408.6727905,0
408.6727905,1,408.6727905,1,408.6727905,0
408.6727905,1,408.6727905,1,408.6727905,0
408.8918762,3,408.8918762,1,408.8918762,0
408.910614,1,408.910614,1,408.910614,1
408.9107259,1,408.9107259,1,408.9107259,0
408.9107361,1,408.9107361,1,408.9107361,0
408.9107361,1,408.9107361,1,408.9107361,0
408.9107361,1,408.9107361,1,408.9107361,0
408.993988,0,408.993988,0,408.993988,0
408.9944153,0,408.9944153,0,408.9944153,0
408.9944153,0,408.9944153,0,408.9944153,0
408.9944153,0,408.9944153,0,408.9944153,0
408.9944153,0,408.9944153,0,408.9944153,0
408.994456,0,408.994456,0,408.994456,0
408.9945679,0,408.9945679,0,408.9945679,0
408.9947001,0,408.9947001,0,408.9947001,0
408.9948425,0,408.9948425,0,408.9948425,0
408.9949849,0,408.9949849,0,408.9949849,0
408.9949849,0,408.9949849,0,408.9949849,0
409.0103251,4,409.0103251,3,409.0103251,1
409.0103251,4,409.0103251,3,409.0103251,1
409.0106201,4,409.0106201,4,409.0106201,0
409.0524902,3,409.0524902,0,409.0524902,0
409.0524902,3,409.0524902,0,409.0524902,0
409.2172953,6,409.2172953,3,409.2172953,0
409.2212931,6,409.2212931,1,409.2212931,1
409.2379557,5,409.2379557,5,409.2379557,0
409.2750549,8,409.2750549,1,409.2750549,0
409.2750549,8,409.2750549,1,409.2750549,0
409.2964376,5,409.2964376,5,409.2964376,0
409.2964376,5,409.2964376,5,409.2964376,0
409.2964783,5,409.2964783,5,409.2964783,0
409.3114014,4,409.3114014,3,409.3114014,3
409.3114014,4,409.3114014,3,409.3114014,3
409.3114319,4,409.3114319,3,409.3114319,3
409.3114624,4,409.3114624,3,409.3114624,3
409.3114624,4,409.3114624,3,409.3114624,3
409.3114929,4,409.3114929,3,409.3114929,3
409.3115438,3,409.3115438,3,409.3115438,3
409.3320109,3,409.3320109,0,409.3320109,0
409.3320109,3,409.3320109,0,409.3320109,0
409.3320109,3,409.3320109,0,409.3320109,0
409.3323263,1,409.3323263,0,409.3323263,0
409.3323263,1,409.3323263,0,409.3323263,0
409.3476054,8,409.3476054,2,409.3476054,1
409.3476257,8,409.3476257,2,409.3476257,1
409.3477885,6,409.3477885,2,409.3477885,1
409.3688965,3,409.3688965,3,409.3688965,3
409.3688965,3,409.3688965,3,409.3688965,3
409.3688965,3,409.3688965,3,409.3688965,3
409.4051514,2,409.4051514,2,409.4051514,2
409.4051514,2,409.4051514,2,409.4051514,2
409.4052836,2,409.4052836,2,409.4052836,2
409.4052836,2,409.4052836,2,409.4052836,2
409.405304,2,409.405304,2,409.405304,2
409.405304,2,409.405304,2,409.405304,2
409.9851685,3,409.9851685,2,409.9851685,0
410.1533305,8,410.1533305,3,410.1533305,1
410.1533305,8,410.1533305,3,410.1533305,1
410.1606344,15,410.1606344,9,410.1606344,7
410.2997131,8,410.2997131,6,410.2997131,5
410.314443,3,410.314443,3,410.314443,3
410.3148193,3,410.3148193,3,410.3148193,3
410.3148193,3,410.3148193,3,410.3148193,3
410.3148193,3,410.3148193,3,410.3148193,3
410.3148193,3,410.3148193,3,410.3148193,3
410.3511251,6,410.3511251,3,410.3511251,3
410.3721517,6,410.3721517,3,410.3721517,3
410.3994446,3,410.3994446,3,410.3994446,0
410.3997091,3,410.3997091,3,410.3997091,0
410.4096985,3,410.4096985,2,410.4096985,0
410.4099223,3,410.4099223,2,410.4099223,0
410.6707153,0,410.6707153,0,410.6707153,0
410.6707153,0,410.6707153,0,410.6707153,0
410.8885803,3,410.8885803,2,410.8885803,0
410.8887939,3,410.8887939,2,410.8887939,0
410.9077148,3,410.9077148,2,410.9077148,0
410.9161784,2,410.9161784,1,410.9161784,0
410.9161784,2,410.9161784,1,410.9161784,0
411.0080668,3,411.0080668,2,411.0080668,0
411.0268555,5,411.0268555,5,411.0268555,0
411.0268656,5,411.0268656,5,411.0268656,0
411.0268656,5,411.0268656,5,411.0268656,0
411.1086222,10,411.1086222,6,411.1086222,0
411.1087036,10,411.1087036,6,411.1087036,0
411.1087036,10,411.1087036,6,411.1087036,0
411.1087036,10,411.1087036,6,411.1087036,0
411.1088257,11,411.1088257,6,411.1088257,0
411.1088562,11,411.1088562,6,411.1088562,0
411.1088765,11,411.1088765,6,411.1088765,0
411.1549581,6,411.1549581,4,411.1549581,0
411.1708374,16,411.1708374,7,411.1708374,3
411.1708984,16,411.1708984,7,411.1708984,3
411.1708984,16,411.1708984,7,411.1708984,3
411.1961772,6,411.1961772,4,411.1961772,2
411.2172241,5,411.2172241,5,411.2172241,1
411.230245,11,411.230245,4,411.230245,1
411.2330933,8,411.2330933,5,411.2330933,3
411.2423299,3,411.2423299,0,411.2423299,0
411.2423299,3,411.2423299,0,411.2423299,0
411.2542419,4,411.2542419,2,411.2542419,1
411.2672221,2,411.2672221,2,411.2672221,1
411.2901306,8,411.2901306,5,411.2901306,2
411.2905579,7,411.2905579,3,411.2905579,2
411.2907715,7,411.2907715,2,411.2907715,2
411.2908325,7,411.2908325,2,411.2908325,1
411.3481852,15,411.3481852,15,411.3481852,14
411.3481852,15,411.3481852,15,411.3481852,14
411.359314,9,411.359314,5,411.359314,5
411.3629761,8,411.3629761,4,411.3629761,4
411.3629761,8,411.3629761,4,411.3629761,4
411.3842977,3,411.3842977,3,411.3842977,1
411.3845723,3,411.3845723,3,411.3845723,1
411.3845723,3,411.3845723,3,411.3845723,1
411.42099,3,411.42099,3,411.42099,2
411.4210815,3,411.4210815,3,411.4210815,2
411.4210815,3,411.4210815,3,411.4210815,2
411.9755249,4,411.9755249,2,411.9755249,0
411.9755249,4,411.9755249,2,411.9755249,0
411.9943136,1,411.9943136,0,411.9943136,0
411.9943136,1,411.9943136,0,411.9943136,0
412.0345459,4,412.0345459,2,412.0345459,1
412.0348206,4,412.0348206,2,412.0348206,1
412.0348206,4,412.0348206,2,412.0348206,1
412.1145935,5,412.1145935,3,412.1145935,0
412.1145935,5,412.1145935,3,412.1145935,0
412.1145935,5,412.1145935,3,412.1145935,0
412.1145935,5,412.1145935,3,412.1145935,0
412.1146851,6,412.1146851,3,412.1146851,3
412.1163432,6,412.1163432,3,412.1163432,0
412.1163432,6,412.1163432,3,412.1163432,0
412.17394,5,412.17394,3,412.17394,3
412.1769409,3,412.1769409,0,412.1769409,0
412.1771647,5,412.1771647,0,412.1771647,0
412.1895549,10,412.1895549,6,412.1895549,1
412.294342,6,412.294342,2,412.294342,0
412.294342,6,412.294342,2,412.294342,0
412.3220723,2,412.3220723,2,412.3220723,2
412.3794657,1,412.3794657,1,412.3794657,1
412.4242961,3,412.4242961,3,412.4242961,2
412.4242961,3,412.4242961,3,412.4242961,2
412.6686707,0,412.6686707,0,412.6686707,0
412.9046834,1,412.9046834,1,412.9046834,1
412.9047546,1,412.9047546,1,412.9047546,1
412.9047546,1,412.9047546,1,412.9047546,1
413.0384827,5,413.0384827,4,413.0384827,0
413.0384827,5,413.0384827,4,413.0384827,0
413.0387472,5,413.0387472,1,413.0387472,0
413.1164144,12,413.1164144,9,413.1164144,0
413.1164144,12,413.1164144,9,413.1164144,0
413.1196289,5,413.1196289,2,413.1196289,0
413.173584,4,413.173584,3,413.173584,1
413.173584,4,413.173584,3,413.173584,1
413.1802775,4,413.1802775,3,413.1802775,0
413.1802775,4,413.1802775,3,413.1802775,0
413.1972758,8,413.1972758,6,413.1972758,3
413.1972758,8,413.1972758,6,413.1972758,3
413.1972758,8,413.1972758,6,413.1972758,3
413.1972758,8,413.1972758,6,413.1972758,3
413.1972961,8,413.1972961,6,413.1972961,3
413.212382,6,413.212382,4,413.212382,0
413.2183736,5,413.2183736,3,413.2183736,2
413.2332357,7,413.2332357,6,413.2332357,4
413.2334798,7,413.2334798,5,413.2334798,4
413.2336528,7,413.2336528,5,413.2336528,4
413.2392883,6,413.2392883,6,413.2392883,2
413.2489929,5,413.2489929,4,413.2489929,4
413.2489929,5,413.2489929,4,413.2489929,4
413.26946,9,413.26946,3,413.26946,2
413.2915039,4,413.2915039,4,413.2915039,0
413.3064677,2,413.3064677,1,413.3064677,1
413.3064982,2,413.3064982,1,413.3064982,1
413.3066101,4,413.3066101,1,413.3066101,1
413.3066101,4,413.3066101,1,413.3066101,1
413.3427836,2,413.3427836,0,413.3427836,0
413.3427836,2,413.3427836,0,413.3427836,0
414.0446472,3,414.0446472,1,414.0446472,0
414.0449219,3,414.0449219,1,414.0449219,0
414.0449219,3,414.0449219,1,414.0449219,0
414.0658773,2,414.0658773,1,414.0658773,1
414.0658773,2,414.0658773,1,414.0658773,1
414.0658773,2,414.0658773,1,414.0658773,1
414.0671997,2,414.0671997,2,414.0671997,0
414.0671997,2,414.0671997,2,414.0671997,0
414.0671997,2,414.0671997,2,414.0671997,0
414.0957845,15,414.0957845,9,414.0957845,2
414.1241455,5,414.1241455,3,414.1241455,0
414.1242472,5,414.1242472,2,414.1242472,0
414.1380107,5,414.1380107,1,414.1380107,0
414.1380107,5,414.1380107,1,414.1380107,0
414.2006734,8,414.2006734,5,414.2006734,3
414.212148,5,414.212148,4,414.212148,1
414.2127075,5,414.2127075,5,414.2127075,0
414.2127075,5,414.2127075,5,414.2127075,0
414.2132568,7,414.2132568,5,414.2132568,1
414.2134705,7,414.2134705,4,414.2134705,1
414.2134806,7,414.2134806,4,414.2134806,1
414.2229919,4,414.2229919,3,414.2229919,1
414.2367655,9,414.2367655,5,414.2367655,4
414.2372131,7,414.2372131,5,414.2372131,0
414.2372131,7,414.2372131,5,414.2372131,0
414.3133138,3,414.3133138,1,414.3133138,0
414.3133138,3,414.3133138,1,414.3133138,0
414.3136495,3,414.3136495,1,414.3136495,0
414.3136495,3,414.3136495,1,414.3136495,0
414.3228251,4,414.3228251,4,414.3228251,4
414.7449341,0,414.7449341,0,414.7449341,0
414.9015808,4,414.9015808,3,414.9015808,2
